Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
1983,01,E,0001104605,4280,04,8830,5833,1
1983,01,E,0001104610,1220,01,23133,3060,1
1983,01,E,0001104630,4280,04,973,1288,1
1983,01,E,0001104670,1220,02,67689,72982,1
1983,01,E,0001104670,2320,04,74,520,1
1983,01,E,0001104670,4279,04,99279,134191,1
1983,01,E,0001104670,4280,04,16545,37065,1
1983,01,E,0001104670,5880,04,36856,56785,1
1983,01,E,0001107550,2320,04,1012,882,1
1983,01,E,0001107550,4280,04,184921,101920,1
1983,01,E,0001107590,1220,02,26976,44100,1
1983,01,E,0001107590,2320,04,4726,26940,1
1983,01,E,0001107590,4120,04,35647,80253,1
1983,01,E,0001107590,4210,04,37195,87916,1
1983,01,E,0001107590,4279,04,37209,125252,1
1983,01,E,0001107590,4279,05,36354,113380,1
1983,01,E,0001107590,4280,04,4663,8190,1
1983,01,E,0001107590,4759,04,95,1570,1
1983,01,E,0001107590,5880,04,36044,71760,1
1983,01,E,0001115000,1220,01,14379,21433,1
1983,01,E,0001115000,4280,04,19595,35424,1
1983,01,E,0001132100,4280,04,15413,47401,1
1983,01,E,0001138040,4120,01,15470,29030,1
1983,01,E,0001142120,1220,01,30282,123362,1
1983,01,E,0001142120,1220,02,10815,77278,1
1983,01,E,0001142120,4010,04,176,1782,1
1983,01,E,0001142120,4280,04,314,2658,1
1983,01,E,0001142120,4419,04,2791,22185,1
1983,01,E,0001142140,1220,02,499,4070,1
1983,01,E,0001142140,2320,04,83,1091,1
1983,01,E,0001142140,4010,04,200,1750,1
1983,01,E,0001142140,4210,04,3263,33516,1
1983,01,E,0001142140,4279,04,1305,14235,1
1983,01,E,0001142140,4280,04,661,7255,1
1983,01,E,0001142800,1220,01,14845,157692,1
1983,01,E,0001142800,2320,04,151,1162,1
1983,01,E,0001143510,5880,04,36900,52782,1
1983,01,N,0001774500,1220,02,1320,2902,1
1983,01,N,0001845700,1220,02,104000,19080,1
1983,01,N,0001845700,4279,02,166000,20777,1
1983,01,N,0001920600,1220,02,8820,69292,1
1983,01,N,0001920600,4280,04,998,5588,1
1983,01,N,0001920600,5880,04,635,6756,1
1983,01,N,0001920600,6860,04,544,5868,1
1983,02,E,0001104670,1220,01,4164,15330,1
1983,02,E,0001104670,1220,02,24742,43707,1
1983,02,E,0001104670,2320,04,90,825,1
1983,02,E,0001104670,4120,04,17300,39207,1
1983,02,E,0001104670,4279,02,23152,49000,1
1983,02,E,0001104670,4279,04,23230,79798,1
1983,02,E,0001107590,2320,04,10971,26444,1
1983,02,E,0001107590,4120,04,17784,21560,1
1983,02,E,0001107590,4279,04,36902,87568,1
1983,02,E,0001107590,4279,05,18169,63488,1
1983,02,E,0001107590,4280,04,19278,44100,1
1983,02,E,0001115000,1220,01,11431,22440,1
1983,02,E,0001132100,4120,04,1404,4266,1
1983,02,E,0001132100,6021,04,18444,49159,1
1983,02,E,0001134510,5880,01,927,7519,1
1983,02,E,0001142120,1220,01,38304,322555,1
1983,02,E,0001142120,1220,02,2724,19219,1
1983,02,E,0001142120,2320,04,80,541,1
1983,02,E,0001142120,4010,04,591,4730,1
1983,02,E,0001142120,4280,04,808,8040,1
1983,02,E,0001142120,4419,04,3150,29145,1
1983,02,E,0001142140,1220,01,5876,42750,1
1983,02,E,0001142140,2320,04,187,1906,1
1983,02,E,0001142140,4010,04,364,3680,1
1983,02,E,0001142140,4210,04,1958,23037,1
1983,02,E,0001142140,4279,04,4697,54477,1
1983,02,E,0001142140,4280,04,1195,10940,1
1983,02,E,0001142140,4419,04,221,2820,1
1983,02,E,0001142800,1220,01,11336,131053,1
1983,02,E,0001142800,4120,04,340,3216,1
1983,02,E,0001143200,5880,04,54281,228996,1
1983,02,E,0001143510,4700,01,4071,6844,1
1983,02,E,0001143520,1220,01,10648,44685,1
1983,02,E,0001143520,4280,04,234,2200,1
1983,02,E,0001143520,4419,04,191,1700,1
1983,02,E,0001146000,1220,01,4963,9940,1
1983,02,E,0001147000,2320,04,71,589,1
1983,02,N,0001845700,1220,02,69000,8664,1
1983,02,N,0001920600,1220,02,11372,86820,1
1983,02,N,0001920600,4280,04,635,6245,1
1983,02,N,0001920600,5880,04,7899,76422,1
1983,02,N,0001920600,6141,04,998,10648,1
1983,03,E,0001104670,1220,01,4725,10000,1
1983,03,E,0001104670,1220,02,26830,49969,1
1983,03,E,0001104670,1220,04,14782,10500,1
1983,03,E,0001104670,4279,02,18102,39000,1
1983,03,E,0001104670,4279,04,19047,60000,1
1983,03,E,0001107590,1220,01,17962,49896,1
1983,03,E,0001107590,1220,04,684,4013,1
1983,03,E,0001107590,2320,04,5283,32871,1
1983,03,E,0001107590,4279,02,18140,40951,1
1983,03,E,0001107590,4279,04,25701,35971,1
1983,03,E,0001107590,4279,05,19041,64051,1
1983,03,E,0001107590,4280,04,23166,53626,1
1983,03,E,0001115000,4231,04,323,2029,1
1983,03,E,0001115000,4280,04,17418,31647,1
1983,03,E,0001126000,1220,01,987,3345,1
1983,03,E,0001132100,6021,04,16624,48741,1
1983,03,E,0001138040,2320,04,82,522,1
1983,03,E,0001138040,4120,01,11143,20563,1
1983,03,E,0001141120,1220,01,454,4500,1
1983,03,E,0001141140,4280,04,358,3603,1
1983,03,E,0001142120,1220,01,21800,190435,1
1983,03,E,0001142120,1220,02,8229,58054,1
1983,03,E,0001142120,2320,04,93,1042,1
1983,03,E,0001142120,4010,04,240,2600,1
1983,03,E,0001142120,4210,01,288,2250,1
1983,03,E,0001142120,4280,04,45,510,1
1983,03,E,0001142120,4419,04,2502,26210,1
1983,03,E,0001142140,1220,01,4536,10000,1
1983,03,E,0001142140,2320,04,190,1851,1
1983,03,E,0001142140,4010,04,485,4670,1
1983,03,E,0001142140,4210,04,4046,48774,1
1983,03,E,0001142140,4279,04,4437,54018,1
1983,03,E,0001142140,4280,04,1406,17972,1
1983,03,E,0001142140,4419,04,542,6313,1
1983,03,E,0001142600,4099,04,136,1275,1
1983,03,E,0001142800,1220,01,41785,492806,1
1983,03,E,0001143520,1220,01,17055,53712,1
1983,03,E,0001143520,1220,02,1134,2625,1
1983,03,E,0001143520,4279,02,5245,18500,1
1983,03,E,0001143520,4279,04,15849,94338,1
1983,03,E,0001146000,2320,04,116,561,1
1983,03,E,0001147000,1220,01,20412,42750,1
1983,03,N,0001845700,1220,02,19000,7888,1
1983,03,N,0001920600,1220,02,16107,164391,1
1983,03,N,0001920600,4280,04,7257,65776,1
1983,04,E,0001104670,1220,01,6571,13907,1
1983,04,E,0001104670,1220,02,51356,116066,1
1983,04,E,0001104670,1220,04,9266,6160,1
1983,04,E,0001104670,2320,04,619,1310,1
1983,04,E,0001104670,2410,01,93230,48341,1
1983,04,E,0001104670,4120,04,109,800,1
1983,04,E,0001104670,4210,02,8981,18821,1
1983,04,E,0001107590,1220,01,24156,27179,1
1983,04,E,0001107590,1220,02,9818,29656,1
1983,04,E,0001107590,1220,04,15400,19057,1
1983,04,E,0001107590,2320,04,8823,48321,1
1983,04,E,0001107590,4279,04,17525,44600,1
1983,04,E,0001107590,4280,04,3616,7000,1
1983,04,E,0001115000,1220,01,7689,31994,1
1983,04,E,0001126000,1220,01,1165,3947,1
1983,04,E,0001126000,1220,04,363,2700,1
1983,04,E,0001132100,4120,04,180,545,1
1983,04,E,0001132100,4280,04,2654,12666,1
1983,04,E,0001132100,6021,04,51437,138865,1
1983,04,E,0001142120,1220,01,29567,241565,1
1983,04,E,0001142120,1220,02,3731,26325,1
1983,04,E,0001142120,4010,04,232,2344,1
1983,04,E,0001142120,4280,04,561,7713,1
1983,04,E,0001142120,4419,04,603,5985,1
1983,04,E,0001142140,1220,01,10859,25237,1
1983,04,E,0001142140,1220,02,1386,10080,1
1983,04,E,0001142140,2320,04,227,816,1
1983,04,E,0001142140,4010,04,250,2000,1
1983,04,E,0001142140,4210,04,3328,35372,1
1983,04,E,0001142140,4279,04,914,9924,1
1983,04,E,0001142140,4280,04,641,7919,1
1983,04,E,0001142140,4419,04,786,8463,1
1983,04,E,0001142800,1220,01,32873,344340,1
1983,04,E,0001142800,4120,04,313,2944,1
1983,04,E,0001143200,4280,04,567,6875,1
1983,04,E,0001143510,4280,04,9440,15430,1
1983,04,E,0001143520,1220,01,1029,3629,1
1983,04,E,0001143520,4010,04,318,2943,1
1983,04,E,0001143520,4279,02,15254,150000,1
1983,04,E,0001143520,4280,04,94,893,1
1983,04,E,0001146000,1220,01,2074,12349,1
1983,04,E,0001147000,1220,01,862,2508,1
1983,04,N,0001845700,1220,02,79000,9989,1
1983,04,N,0001920600,1220,02,4845,47682,1
1983,04,N,0001920600,4210,02,16783,138206,1
1983,04,N,0001920600,4280,04,2540,19101,1
1983,04,N,0001920600,6021,04,136,1772,1
1983,04,N,0001920600,6141,04,998,10758,1
1983,04,N,0001920600,6860,04,544,5868,1
1983,05,E,0001104670,1220,01,18184,6800,1
1983,05,E,0001104670,1220,02,30754,54535,1
1983,05,E,0001104670,4099,04,46220,104242,1
1983,05,E,0001104670,4279,02,18341,42000,1
1983,05,E,0001104670,4419,04,238,2113,1
1983,05,E,0001104670,5880,04,21661,52041,1
1983,05,E,0001107590,1220,01,28307,32400,1
1983,05,E,0001107590,1220,02,10219,25370,1
1983,05,E,0001107590,1220,04,1178,4500,1
1983,05,E,0001107590,2320,04,13540,74993,1
1983,05,E,0001107590,4279,04,18183,52600,1
1983,05,E,0001107590,4279,05,18098,50609,1
1983,05,E,0001107590,4280,04,167,1065,1
1983,05,E,0001107590,6021,04,32659,97200,1
1983,05,E,0001132100,4280,04,16016,49257,1
1983,05,E,0001132100,4419,04,13339,64472,1
1983,05,E,0001132100,6021,04,48273,136085,1
1983,05,E,0001138040,4120,01,12751,22490,1
1983,05,E,0001142120,1220,01,53567,364743,1
1983,05,E,0001142120,1220,02,1999,14100,1
1983,05,E,0001142120,4010,04,342,1600,1
1983,05,E,0001142120,4210,01,454,3500,1
1983,05,E,0001142120,4280,04,110,1080,1
1983,05,E,0001142120,4419,04,1246,8938,1
1983,05,E,0001142140,1220,02,10375,31073,1
1983,05,E,0001142140,2320,04,157,2200,1
