Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
1978,01,E,0001066000,5330,04,13422,32227,0
1978,01,E,0001066000,5880,04,4264,19588,0
1978,01,E,0001101007,1220,01,33155,23226,0
1978,01,E,0001101009,1220,01,135283,107469,0
1978,01,E,0001101060,1220,01,497137,66590,0
1978,01,E,0001101060,1220,04,172996,18707,0
1978,01,E,0001101070,1220,01,17255,4375,0
1978,01,E,0001101070,4710,04,5490,5063,0
1978,01,E,0001101575,1220,01,3402,2476,0
1978,01,E,0001101585,1220,01,189479,144327,0
1978,01,E,0001101593,1220,01,249445,256492,0
1978,01,E,0001101599,1220,02,706,1883,0
1978,01,E,0001101599,4710,04,296,747,0
1978,01,E,0001102025,1220,01,11237,57389,0
1978,01,E,0001102030,1220,01,201,773,0
1978,01,E,0001102050,1220,01,680,5250,0
1978,01,E,0001102500,1220,01,6804,4500,0
1978,01,E,0001102800,1220,01,18730,8511,0
1978,01,E,0001103560,1220,01,11098,11748,0
1978,01,E,0001103565,1220,02,6237,34988,0
1978,01,E,0001103565,4000,04,4427,23670,0
1978,01,E,0001103565,4120,04,914,4873,0
1978,01,E,0001103565,4210,04,12179,64599,0
1978,01,E,0001103570,4700,04,580,1792,0
1978,01,E,0001103570,4710,04,5741,11772,0
1978,01,E,0001103575,1220,04,2347,534,0
1978,01,E,0001103575,3550,04,49999,17501,0
1978,01,E,0001103575,3570,04,97986,46622,0
1978,01,E,0001103575,4710,04,8269,10764,0
1978,01,E,0001103575,7910,04,20412,12946,0
1978,01,E,0001104000,1220,01,65,2889,0
1978,01,E,0001104000,3570,04,13608,7200,0
1978,01,E,0001104000,4000,04,11226,17574,0
1978,01,E,0001104710,1220,01,886660,1846787,0
1978,01,E,0001104710,1220,04,112876,239475,0
1978,01,E,0001104710,1610,04,8981,18899,0
1978,01,E,0001104710,4000,04,424568,932215,0
1978,01,E,0001104710,4099,04,264189,566310,0
1978,01,E,0001104710,4120,04,44936,88588,0
1978,01,E,0001104710,4550,04,269,538,0
1978,01,E,0001104710,4700,04,9734,18567,0
1978,01,E,0001104724,1220,01,30277,39785,0
1978,01,E,0001104724,1220,04,170043,174234,0
1978,01,E,0001104726,1220,01,334505,632037,0
1978,01,E,0001104726,1220,04,26045,51853,0
1978,01,E,0001104726,4120,04,1377,2550,0
1978,01,E,0001104726,5880,04,62868,64048,0
1978,01,E,0001104730,1220,01,57898,114600,0
1978,01,E,0001104730,1220,04,6496,14374,0
1978,01,E,0001104730,4000,04,53198,116806,0
1978,01,E,0001104730,4039,04,674,1378,0
1978,01,E,0001104730,4099,04,635633,1361676,0
1978,01,E,0001104730,4120,04,52629,109608,0
1978,01,E,0001104740,1220,01,81842,102803,0
1978,01,E,0001104740,4000,04,139148,189134,0
1978,01,E,0001104740,4099,04,28380,37628,0
1978,01,E,0001104740,4120,04,2605,3336,0
1978,01,E,0001104740,5800,04,127382,170263,0
1978,01,E,0001104740,5880,04,45359,601000,0
1978,01,E,0001104755,1220,01,3772,3882,0
1978,01,E,0001104755,3550,04,49731,51120,0
