Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
2016,01,E,0302130022,5700,04,35000,84000,1
2016,01,E,0302320000,1220,04,169,3164,1
2016,01,E,0302410000,1220,01,124064,134668,1
2016,01,E,0302440000,1220,01,14434,18921,1
2016,01,E,0302530000,1220,01,6768,8514,1
2016,01,E,0302540000,4700,04,993,4536,1
2016,01,E,0302810010,4120,04,6468,31314,1
2016,01,E,0302810010,4210,04,43913,240129,1
2016,01,E,0302810010,4231,04,3120,19440,1
2016,01,E,0302810010,4279,04,23778,148423,1
2016,01,E,0302810010,4759,04,1170,6877,1
2016,01,E,0302820000,4210,04,975,4500,1
2016,01,E,0302820000,4279,04,49838,219819,1
2016,01,E,0302894075,4279,04,1239,10410,1
2016,01,E,0302894075,4759,04,813,8583,1
2016,01,E,0302897100,1220,01,4810,31571,1
2016,01,E,0302897100,4279,04,750,2827,1
2016,01,E,0302905000,5880,04,470,7054,1
2016,01,E,0303260000,5800,04,43000,107000,1
2016,01,E,0303310030,5520,04,129911,286400,1
2016,01,E,0303510000,1220,01,179207,201815,1
2016,01,E,0303540000,1220,01,104071,122137,1
2016,01,E,0303630000,1220,01,1143,5028,1
2016,01,E,0303630000,5700,04,11765,22047,1
2016,01,E,0303670000,5700,04,8502,15932,1
2016,01,E,0303810010,4231,04,21000,60000,1
2016,01,E,0303810010,5490,04,93954,227840,1
2016,01,E,0303890052,5800,04,72347,221310,1
2016,01,E,0303890055,5700,04,49982,109958,1
2016,01,E,0303896160,2470,04,22740,31253,1
2016,01,E,0303896195,5800,04,15000,46500,1
2016,01,E,0304410000,1220,01,629612,4469602,1
2016,01,E,0304430000,1220,01,299,3629,1
2016,01,E,0304610000,5520,04,81196,400000,1
2016,01,E,0304710000,1220,01,7120,28085,1
2016,01,E,0304790000,1220,01,7629,36090,1
2016,01,E,0304790000,5800,04,36000,120000,1
2016,01,E,0304950000,1220,01,5507,26204,1
2016,01,E,0305620000,1220,01,51217,150296,1
2016,01,E,0306120000,1220,01,11640,377836,1
2016,01,E,0306120000,4120,01,10342,390000,1
2016,01,E,0306120000,4700,02,2069,64800,1
2016,01,E,0306120000,4890,04,998,17601,1
2016,01,E,0306120000,5800,04,658,10000,1
2016,01,E,0306120000,7290,04,998,17600,1
2016,01,E,0306220000,1220,01,384540,4232883,1
2016,01,E,0306220000,3550,04,109,2820,1
2016,01,E,0306220000,4010,04,20495,301732,1
2016,01,E,0306220000,4039,04,3204,43656,1
2016,01,E,0306220000,4120,04,46580,741535,1
2016,01,E,0306220000,4190,04,204,3600,1
2016,01,E,0306220000,4279,04,19797,305191,1
2016,01,E,0306220000,4280,04,544,9600,1
2016,01,E,0306220000,4700,04,1920,33862,1
2016,01,E,0306220000,4710,04,408,7200,1
2016,01,E,0306220000,4759,04,6320,111083,1
2016,01,E,0306220000,4850,04,127,3549,1
2016,01,E,0306220000,4890,04,1936,34160,1
2016,01,E,0306220000,4910,04,265,6366,1
2016,01,E,0306220000,5040,04,960,16931,1
2016,01,E,0306220000,5130,04,1797,31949,1
2016,01,E,0306220000,5200,04,12945,245403,1
2016,01,E,0306220000,5490,04,18345,304203,1
2016,01,E,0306220000,5520,04,99066,1677472,1
2016,01,E,0306220000,5570,04,2341,40110,1
2016,01,E,0306220000,5590,04,1055,17003,1
2016,01,E,0306220000,5700,04,21430,326145,1
2016,01,E,0306220000,5820,04,25850,469901,1
2016,01,E,0306220000,5830,04,10601,179184,1
2016,01,E,0306220000,5880,04,10701,146954,1
2016,01,E,0306244000,1220,01,6292,11946,1
2016,01,E,0307210000,4279,04,13110,204011,1
2016,01,E,0307210000,4280,04,5619,55268,1
2016,01,E,0307210000,4419,04,3958,62388,1
2016,01,E,0307290000,1220,01,20469,535485,1
2016,01,E,0307290000,4010,04,320,10400,1
2016,01,E,0307290000,4210,01,64087,1522510,1
2016,01,E,0307290000,4210,04,45000,515876,1
2016,01,E,0307290000,4279,04,614,13382,1
2016,01,E,0307290000,4280,04,96,2667,1
2016,01,E,0307290000,4700,04,576,10596,1
2016,01,E,0307290000,5200,04,200,6711,1
2016,01,E,0307490024,3550,04,23003,71310,1
2016,01,E,0307490024,4700,04,332732,692940,1
2016,01,E,0307490024,4759,04,437626,1918637,1
2016,01,E,0307490024,5700,04,294310,1136104,1
2016,01,E,0307490029,4272,04,72897,98030,1
2016,01,E,0307490029,4759,04,70966,95432,1
2016,01,E,0307490029,5650,04,48005,57608,1
2016,01,E,0307490029,5700,04,48006,57608,1
2016,01,E,0308190000,5800,04,1674,66960,1
2016,01,E,1604114050,1220,01,29239,96051,1
2016,01,E,1604195500,1220,01,8793,75213,1
2016,01,E,1604195500,1220,02,15204,76528,1
2016,01,E,1604197002,1220,02,4466,12409,1
2016,01,E,1604197002,4010,04,20000,33550,1
2016,01,E,1604206000,1220,02,12533,49336,1
2016,01,E,1605106000,5700,04,15747,91560,1
2016,01,E,1605301020,5520,04,23520,414720,1
2016,01,E,1605301020,5590,04,2992,52800,1
2016,01,E,1605301020,5700,04,43730,754048,1
2016,01,E,1605301020,5830,04,4790,76032,1
2016,01,E,1605301020,5880,04,958,16896,1
2016,01,E,1605520000,5800,04,18500,89000,1
2016,01,E,1605530000,5820,04,15876,57750,1
2016,01,N,0511910000,1220,01,233624,149248,1
2016,01,N,0511910000,1220,02,19051,20368,1
2016,01,N,0511910000,7490,04,27000,30395,1
2016,01,N,1302390000,2010,04,3600,62300,1
2016,01,N,1302390000,4120,04,5690,63500,1
2016,01,N,1302390000,4231,04,1698,18945,1
2016,01,N,1302390000,5081,04,2000,21020,1
2016,02,E,0302140003,1220,01,107106,696518,1
2016,02,E,0302140003,5820,04,2900,25000,1
2016,02,E,0302410000,1220,01,145423,168222,1
2016,02,E,0302510000,1220,01,2687,9098,1
2016,02,E,0302530000,1220,01,18013,29286,1
2016,02,E,0302540000,1220,01,950,4336,1
2016,02,E,0302540000,4700,04,7763,34908,1
2016,02,E,0302810010,4120,04,4860,23758,1
2016,02,E,0302810010,4210,04,35097,190137,1
2016,02,E,0302810010,4279,04,26406,163308,1
2016,02,E,0302820000,4210,04,2990,14040,1
2016,02,E,0302820000,4279,04,52961,227740,1
2016,02,E,0302894075,4279,04,480,4232,1
2016,02,E,0302905000,5880,04,250,3000,1
2016,02,E,0303510000,1220,01,191724,215942,1
2016,02,E,0303540000,1220,01,21298,28986,1
2016,02,E,0303630000,1220,01,2335,5406,1
2016,02,E,0303810010,4120,04,34260,83081,1
2016,02,E,0303810010,4210,01,5653,42337,1
2016,02,E,0303810010,4279,04,12471,35744,1
2016,02,E,0303810010,5490,04,18920,120000,1
2016,02,E,0303810010,5700,04,12801,82229,1
2016,02,E,0303890052,5800,04,47333,232152,1
2016,02,E,0303896195,4279,04,16213,35744,1
2016,02,E,0304410000,1220,01,655517,4650242,1
2016,02,E,0304610000,5700,04,9863,25000,1
2016,02,E,0304710000,1220,01,2771,18865,1
2016,02,E,0304710000,1220,02,68454,224747,1
2016,02,E,0304720000,1220,01,426,4360,1
2016,02,E,0304750000,4120,01,47150,94300,1
2016,02,E,0304750000,4280,01,70725,141450,1
2016,02,E,0304890000,4120,04,5182,34061,1
2016,02,E,0304890000,4279,04,9636,58000,1
2016,02,E,0304940000,1220,01,35061,101709,1
2016,02,E,0304940000,4120,01,22902,68706,1
2016,02,E,0304950000,1220,01,3105,14977,1
2016,02,E,0304991185,5800,04,21379,53872,1
2016,02,E,0305620000,1220,01,60044,159288,1
2016,02,E,0306120000,4099,01,11712,162838,1
2016,02,E,0306120000,4120,01,15523,380000,1
2016,02,E,0306120000,4231,04,1089,19200,1
2016,02,E,0306120000,4419,04,999,17619,1
2016,02,E,0306120000,5200,04,2172,68104,1
2016,02,E,0306120000,5700,04,3684,56000,1
2016,02,E,0306120000,5800,04,1270,25000,1
2016,02,E,0306144020,5880,04,49816,549125,1
2016,02,E,0306144090,1220,01,816,3243,1
2016,02,E,0306170040,4120,04,1292,17497,1
2016,02,E,0306220000,1220,01,30655,356646,1
2016,02,E,0306220000,2010,04,871,24394,1
2016,02,E,0306220000,3550,04,122,3578,1
2016,02,E,0306220000,4000,04,90,2600,1
2016,02,E,0306220000,4010,04,17443,250611,1
2016,02,E,0306220000,4039,04,255,3825,1
2016,02,E,0306220000,4120,04,56798,966712,1
2016,02,E,0306220000,4210,04,2240,33600,1
2016,02,E,0306220000,4279,04,15252,225179,1
2016,02,E,0306220000,4280,04,982,17313,1
2016,02,E,0306220000,4419,04,736,11538,1
2016,02,E,0306220000,4700,04,480,8466,1
2016,02,E,0306220000,4710,04,272,4800,1
2016,02,E,0306220000,4759,02,30987,368940,1
2016,02,E,0306220000,4840,04,100,2600,1
2016,02,E,0306220000,4890,04,539,9506,1
2016,02,E,0306220000,5040,04,960,16931,1
2016,02,E,0306220000,5130,04,559,8090,1
2016,02,E,0306220000,5200,04,23790,406518,1
2016,02,E,0306220000,5490,04,16778,280843,1
2016,02,E,0306220000,5520,04,47246,734638,1
2016,02,E,0306220000,5570,04,2131,34994,1
2016,02,E,0306220000,5590,04,2876,46698,1
2016,02,E,0306220000,5700,04,35156,606135,1
2016,02,E,0306220000,5820,04,33209,613770,1
2016,02,E,0306220000,5830,04,6171,106406,1
2016,02,E,0306220000,5880,04,8390,145088,1
2016,02,E,0307210000,4279,04,25428,357623,1
2016,02,E,0307210000,4280,04,7544,72143,1
2016,02,E,0307210000,4419,04,2940,62161,1
2016,02,E,0307290000,1220,02,1996,53530,1
2016,02,E,0307290000,4000,04,182,5200,1
2016,02,E,0307290000,4010,04,80,2600,1
2016,02,E,0307290000,4120,01,3673,69900,1
2016,02,E,0307290000,4210,01,9405,190000,1
2016,02,E,0307290000,4210,04,22500,257938,1
2016,02,E,0307290000,4279,04,580,12415,1
2016,02,E,0307290000,4280,04,352,9777,1
2016,02,E,0307290000,4700,04,714,12864,1
2016,02,E,0307290000,5040,04,200,5704,1
2016,02,E,0307290000,5110,04,2200,41370,1
2016,02,E,0307290000,5700,04,21732,134560,1
2016,02,E,0307290000,5820,04,2264,43083,1
2016,02,E,0307290000,7910,04,613,11673,1
2016,02,E,0307490024,4700,04,185807,524101,1
2016,02,E,0307490024,4759,04,280464,1287906,1
2016,02,E,0307490024,5700,04,283656,1289421,1
2016,02,E,0307490029,4700,04,73390,98692,1
2016,02,E,0307490029,4759,04,150822,202820,1
2016,02,E,0307490029,5650,04,96010,114713,1
2016,02,E,0307710070,1220,01,454,4649,1
2016,02,E,0308190000,5820,04,1440,78256,1
2016,02,E,1604114050,1220,01,36029,118353,1
2016,02,E,1604195500,1220,01,4247,38099,1
2016,02,E,1604206000,1220,01,725,3315,1
2016,02,E,1605104020,1220,02,359,3054,1
2016,02,E,1605210500,1220,01,2719,26017,1
2016,02,E,1605291025,4039,01,19550,62516,1
2016,02,E,1605301020,4700,04,470,8289,1
2016,02,E,1605301020,5520,04,25480,449280,1
2016,02,E,1605301020,5590,04,3672,64800,1
2016,02,E,1605301020,5700,04,19290,335904,1
2016,02,E,1605301020,5830,04,6706,105600,1
2016,02,E,1605301020,5880,04,1218,21480,1
2016,02,E,1605301040,4231,02,11431,342930,1
2016,02,E,1605560090,1220,01,9604,56478,1
2016,02,E,1605610000,5820,04,36195,249329,1
2016,02,N,0508000000,5081,04,5757,73152,1
2016,02,N,0511910000,1220,01,341951,228151,1
2016,02,N,1302390000,1220,02,1791,26245,1
2016,02,N,1302390000,4550,04,1800,20200,1
2016,02,N,1302390000,5081,04,6783,75701,1
2016,03,E,0302140003,1220,01,74208,400869,1
2016,03,E,0302140004,5700,04,2849,25000,1
2016,03,E,0302210000,1220,01,1288,5895,1
2016,03,E,0302410000,1220,01,91627,105988,1
2016,03,E,0302520000,1220,01,25401,42413,1
2016,03,E,0302530000,1220,01,10767,12749,1
2016,03,E,0302540000,4700,04,22036,106810,1
2016,03,E,0302810010,4120,04,7908,37666,1
2016,03,E,0302810010,4210,04,52289,274240,1
2016,03,E,0302810010,4279,04,14678,88772,1
2016,03,E,0302810010,4759,04,3172,17571,1
2016,03,E,0302820000,4279,04,64677,290403,1
2016,03,E,0302820000,4759,04,450,2587,1
2016,03,E,0302893010,4210,04,486,2726,1
2016,03,E,0302894075,4210,04,715,5920,1
2016,03,E,0302894075,4279,04,1620,13162,1
2016,03,E,0302894075,4759,04,1765,11454,1
2016,03,E,0303190100,2470,04,40837,45257,1
2016,03,E,0303260000,5800,04,43200,133920,1
2016,03,E,0303310015,1220,02,5346,35357,1
2016,03,E,0303450100,5880,04,1471,21728,1
2016,03,E,0303510000,1220,01,376193,423714,1
2016,03,E,0303510000,2360,04,24000,40000,1
2016,03,E,0303530000,1220,01,52800,55831,1
2016,03,E,0303540000,1220,01,75266,82938,1
2016,03,E,0303540000,2410,04,25200,34020,1
2016,03,E,0303630000,1220,01,37606,70955,1
2016,03,E,0303810010,4120,01,18942,69300,1
2016,03,E,0303810010,4120,04,19850,75000,1
2016,03,E,0303810010,4210,04,45224,109668,1
2016,03,E,0303810010,4279,04,23737,109668,1
2016,03,E,0303810010,5800,04,13934,74000,1
2016,03,E,0303890052,4279,04,2178,8995,1
2016,03,E,0303890052,5800,04,39473,138325,1
2016,03,E,0303896195,1220,01,5011,11047,1
2016,03,E,0303896195,4120,04,2250,6500,1
2016,03,E,0304410000,1220,01,667057,4732152,1
2016,03,E,0304440000,1220,02,376,2922,1
2016,03,E,0304490000,1220,01,339,4317,1
2016,03,E,0304530000,1220,01,430,2916,1
2016,03,E,0304710000,1220,02,67465,221500,1
2016,03,E,0304750000,4000,01,13020,26038,1
2016,03,E,0304750000,4710,01,42866,73802,1
2016,03,E,0304810000,1220,01,17962,111640,1
2016,03,E,0304940000,1220,01,93996,272676,1
2016,03,E,0304950000,1220,01,9964,37873,1
2016,03,E,0304999100,1220,01,2455,7121,1
2016,03,E,0304999100,5880,04,23133,72465,1
2016,03,E,0305410000,1220,01,97,2735,1
2016,03,E,0305610000,1220,01,8405,13514,1
2016,03,E,0305620000,1220,01,10683,37782,1
2016,03,E,0306120000,1220,01,816,20404,1
2016,03,E,0306120000,4099,01,10774,148460,1
2016,03,E,0306120000,4700,04,13248,518526,1
2016,03,E,0306120000,5040,04,697,7680,1
2016,03,E,0306120000,5800,04,1270,28000,1
2016,03,E,0306120000,5820,04,5121,90207,1
2016,03,E,0306170040,5200,04,1292,22532,1
2016,03,E,0306220000,1220,01,15884,173943,1
2016,03,E,0306220000,4010,04,7250,106004,1
2016,03,E,0306220000,4039,04,2151,30114,1
2016,03,E,0306220000,4099,04,930,13950,1
2016,03,E,0306220000,4120,04,43528,726928,1
2016,03,E,0306220000,4210,04,4114,63850,1
2016,03,E,0306220000,4279,04,20184,301273,1
2016,03,E,0306220000,4280,04,1009,19522,1
2016,03,E,0306220000,4700,04,480,8467,1
2016,03,E,0306220000,4710,04,272,4800,1
2016,03,E,0306220000,4759,04,5522,91198,1
2016,03,E,0306220000,4870,04,135,4139,1
2016,03,E,0306220000,4890,04,721,13680,1
2016,03,E,0306220000,5040,04,1920,33868,1
2016,03,E,0306220000,5130,04,1878,43216,1
2016,03,E,0306220000,5200,04,20833,340346,1
2016,03,E,0306220000,5490,04,15230,260338,1
2016,03,E,0306220000,5520,04,43635,689409,1
2016,03,E,0306220000,5570,04,2098,33150,1
2016,03,E,0306220000,5590,04,779,11974,1
2016,03,E,0306220000,5650,04,181,3200,1
2016,03,E,0306220000,5700,04,16078,230692,1
2016,03,E,0306220000,5820,04,19554,293109,1
2016,03,E,0306220000,5830,04,2285,40320,1
2016,03,E,0306220000,5880,04,14250,202211,1
2016,03,E,0306220000,7290,04,998,18000,1
2016,03,E,0306244000,1220,01,15027,30244,1
2016,03,E,0306244000,5700,04,3405,50252,1
2016,03,E,0307210000,1220,01,11028,105459,1
2016,03,E,0307210000,4279,04,15446,201046,1
2016,03,E,0307210000,4280,04,7056,67480,1
2016,03,E,0307210000,4419,04,3571,63287,1
2016,03,E,0307210000,7910,04,1221,11674,1
2016,03,E,0307290000,4000,04,310,7800,1
2016,03,E,0307290000,4039,01,10702,275687,1
2016,03,E,0307290000,4210,01,46778,1066012,1
2016,03,E,0307290000,4210,04,100,2600,1
2016,03,E,0307290000,4279,04,666,13609,1
2016,03,E,0307290000,4280,04,224,6123,1
2016,03,E,0307290000,4700,04,744,13287,1
2016,03,E,0307290000,5200,04,200,5200,1
2016,03,E,0307290000,5520,04,18278,311320,1
2016,03,E,0307290000,6021,04,10080,178046,1
2016,03,E,0307490024,4700,04,115024,472753,1
2016,03,E,0307490024,4759,04,639011,1871610,1
2016,03,E,0307490024,5490,04,48013,168042,1
2016,03,E,0307490024,5700,04,308061,1389515,1
2016,03,E,0307490029,5650,04,120047,145858,1
2016,03,E,0308190000,5490,04,150,6000,1
2016,03,E,1604114050,1220,01,22846,75047,1
2016,03,E,1604195500,1220,01,17853,213814,1
2016,03,E,1604195500,1220,02,12879,57007,1
2016,03,E,1604197002,1220,02,9404,26128,1
2016,03,E,1604320000,4210,04,19880,257938,1
2016,03,E,1605301020,5520,04,21509,374884,1
2016,03,E,1605301020,5590,04,2077,36640,1
2016,03,E,1605301020,5700,04,22716,394978,1
2016,03,E,1605301040,5520,04,7840,138240,1
2016,03,E,1605301040,5700,04,7621,134304,1
2016,03,E,1605560090,1220,01,9604,55407,1
2016,03,N,0511910000,1220,01,615522,585874,1
2016,03,N,1302390000,5170,04,1000,12050,1
2016,03,N,1302390000,5350,04,300,10904,1
2016,03,N,1504100000,4000,01,18180,78120,1
2016,04,E,0302140003,1220,01,161599,1249220,1
2016,04,E,0302290100,1220,01,498,2941,1
2016,04,E,0302320000,1220,04,156,2554,1
2016,04,E,0302410000,1220,01,7305,8450,1
2016,04,E,0302440000,1220,01,33986,45249,1
2016,04,E,0302520000,1220,01,698,7196,1
2016,04,E,0302530000,1220,01,11880,14088,1
2016,04,E,0302540000,4700,04,16646,76195,1
2016,04,E,0302810010,4120,04,6270,29707,1
2016,04,E,0302810010,4210,04,46169,235879,1
2016,04,E,0302810010,4279,04,13154,79467,1
2016,04,E,0302810010,4759,04,10284,53336,1
2016,04,E,0302820000,4279,04,22850,103576,1
2016,04,E,0302820000,4700,04,1092,4815,1
2016,04,E,0302894075,4279,04,804,6668,1
2016,04,E,0302894075,4759,04,1596,8599,1
2016,04,E,0303510000,1220,01,9239,10406,1
2016,04,E,0303530000,1220,01,56792,68889,1
2016,04,E,0303540000,1220,01,137250,148149,1
2016,04,E,0303540000,2410,04,50400,48040,1
2016,04,E,0303630000,5700,04,44512,167455,1
2016,04,E,0303640000,1220,01,3689,7680,1
2016,04,E,0303810010,5820,04,88659,215000,1
2016,04,E,0303810010,7910,04,19780,94413,1
2016,04,E,0303890052,5800,04,79009,304856,1
2016,04,E,0303890055,5700,04,206970,353862,1
2016,04,E,0303896195,5800,04,22374,102600,1
2016,04,E,0304410000,1220,01,695509,4938158,1
2016,04,E,0304440000,1220,01,1683,14724,1
2016,04,E,0304710000,1220,01,1123,5606,1
2016,04,E,0304710000,1220,02,46224,333344,1
2016,04,E,0304740000,1220,01,907,5567,1
2016,04,E,0304750000,4710,01,21433,36901,1
2016,04,E,0304890000,5800,04,19241,53872,1
2016,04,E,0304940000,1220,01,12522,36325,1
2016,04,E,0304950000,1220,01,57192,141861,1
2016,04,E,0305320000,1220,01,1361,4249,1
2016,04,E,0305610000,1220,01,3905,6478,1
2016,04,E,0305620000,1220,01,16919,51317,1
2016,04,E,0305690002,1220,01,11839,26100,1
2016,04,E,0306120000,1220,01,43538,1132711,1
2016,04,E,0306120000,1220,02,1600,53232,1
2016,04,E,0306120000,4099,02,6356,280000,1
2016,04,E,0306120000,5200,04,1089,19200,1
2016,04,E,0306120000,5590,04,454,15650,1
2016,04,E,0306120000,5820,04,2314,81940,1
2016,04,E,0306144090,1220,01,3266,36194,1
2016,04,E,0306220000,1220,01,4518,79321,1
2016,04,E,0306220000,2010,04,871,15360,1
2016,04,E,0306220000,4010,04,8508,126175,1
2016,04,E,0306220000,4039,04,1048,14672,1
