Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
1980,01,E,0001066000,4210,04,4563,13078,0
1980,01,E,0001066000,5330,04,14275,45044,0
1980,01,E,0001066000,5880,04,5148,32560,0
1980,01,E,0001101007,1220,01,69142,72662,0
1980,01,E,0001101009,1220,01,70272,54706,0
1980,01,E,0001101060,1220,01,337473,54858,0
1980,01,E,0001101070,1220,01,19051,13623,0
1980,01,E,0001101070,1220,04,13086,10963,0
1980,01,E,0001101575,1220,01,3767,3330,0
1980,01,E,0001101585,1220,01,300805,277074,0
1980,01,E,0001101589,1220,01,97522,115121,0
1980,01,E,0001101593,1220,01,290866,328742,0
1980,01,E,0001101597,1220,01,28281,14308,0
1980,01,E,0001101597,4710,04,378,739,0
1980,01,E,0001101599,1220,01,3391,9487,0
1980,01,E,0001102025,1220,01,13329,68805,0
1980,01,E,0001102500,4710,04,1031,993,0
1980,01,E,0001102800,1220,01,36419,18378,0
1980,01,E,0001103300,5880,04,41,256,0
1980,01,E,0001103560,1220,01,9049,9433,0
1980,01,E,0001103565,4000,04,58776,103990,0
1980,01,E,0001103565,4120,04,3429,22966,0
1980,01,E,0001103565,4210,04,3765,26831,0
1980,01,E,0001103570,1220,01,13966,7317,0
1980,01,E,0001103575,4710,04,11976,14995,0
1980,01,E,0001103575,5830,04,11340,16165,0
1980,01,E,0001103575,7910,04,61235,46642,0
1980,01,E,0001104000,7910,04,43563,68845,0
1980,01,E,0001104710,1010,04,11436,22672,0
1980,01,E,0001104710,1220,01,1284755,2898744,0
1980,01,E,0001104710,1220,04,739723,1630429,0
1980,01,E,0001104710,1610,04,2425,5406,0
1980,01,E,0001104710,4000,04,981661,2106688,0
1980,01,E,0001104710,4039,04,198483,441081,0
1980,01,E,0001104710,4099,04,208522,445515,0
1980,01,E,0001104724,1220,01,116600,171879,0
1980,01,E,0001104724,1220,04,1347,2049,0
1980,01,E,0001104724,4099,04,2994,4386,0
1980,01,E,0001104726,1220,01,67801,178342,0
1980,01,E,0001104726,1220,04,12963,38642,0
1980,01,E,0001104726,1610,04,1138,3115,0
1980,01,E,0001104726,5880,04,17962,29752,0
1980,01,E,0001104730,1220,01,15844,29904,0
1980,01,E,0001104730,1220,04,1078,2806,0
1980,01,E,0001104730,4000,04,296916,751877,0
1980,01,E,0001104730,4039,04,689653,1624526,0
