Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
2008,01,E,0302120003,1220,01,1180518,4867851,1
2008,01,E,0302320000,1220,01,250,3078,1
2008,01,E,0302320000,1220,04,226,3692,1
2008,01,E,0302340000,1220,04,107,2729,1
2008,01,E,0302500000,1220,01,19269,63762,1
2008,01,E,0302620000,1220,01,3810,12557,1
2008,01,E,0302630000,1220,01,38348,45861,1
2008,01,E,0302640000,1220,01,53183,89410,1
2008,01,E,0302650010,4120,04,11418,50143,1
2008,01,E,0302650010,4210,04,26552,170095,1
2008,01,E,0302650010,4279,02,28190,71232,1
2008,01,E,0302650010,4279,04,20642,131371,1
2008,01,E,0302650010,4759,04,1074,8406,1
2008,01,E,0302694075,4120,04,3252,40659,1
2008,01,E,0302694075,4210,04,6082,47052,1
2008,01,E,0302694075,4279,04,1302,17912,1
2008,01,E,0302694075,4700,04,8242,98341,1
2008,01,E,0302694075,4710,04,6960,39583,1
2008,01,E,0302697100,1220,01,52944,240144,1
2008,01,E,0302697100,4120,04,839,2696,1
2008,01,E,0302697100,4279,04,5412,31292,1
2008,01,E,0302697100,5800,04,9551,43608,1
2008,01,E,0303290000,4279,02,36335,131091,1
2008,01,E,0303390060,4279,04,12579,41189,1
2008,01,E,0303520000,1220,01,5732,13269,1
2008,01,E,0303740000,4279,04,90000,83880,1
2008,01,E,0303740000,4850,04,24000,31200,1
2008,01,E,0303740000,5650,04,56259,58871,1
2008,01,E,0303740000,5700,04,70000,87700,1
2008,01,E,0303750010,4279,04,4420,8706,1
2008,01,E,0303750010,5700,04,17000,85000,1
2008,01,E,0303760000,5800,04,52250,101000,1
2008,01,E,0303770000,5200,04,3924,13384,1
2008,01,E,0303780000,4279,04,10500,36329,1
2008,01,E,0303780000,4700,04,108255,194855,1
2008,01,E,0303790052,4120,02,16858,69622,1
2008,01,E,0303790052,4279,02,68265,281935,1
2008,01,E,0303790052,4279,04,1612,7948,1
2008,01,E,0303790052,5800,04,37860,165000,1
2008,01,E,0303796190,1220,01,1237,3531,1
2008,01,E,0304195090,1220,01,12922,94011,1
2008,01,E,0304195090,1220,02,1967,17781,1
2008,01,E,0304293025,1220,01,9544,69226,1
2008,01,E,0304293025,5700,04,16559,147111,1
2008,01,E,0304297000,4700,04,21432,47150,1
2008,01,E,0304299000,1220,01,9454,33616,1
2008,01,E,0304299000,4279,02,17340,58090,1
2008,01,E,0304991075,1220,01,10462,38505,1
2008,01,E,0304999000,1220,01,727,8612,1
2008,01,E,0304999000,1220,04,91608,322479,1
2008,01,E,0305300000,1220,01,2375,19986,1
2008,01,E,0306120000,1220,02,1025,27843,1
2008,01,E,0306120000,4279,04,22706,353850,1
2008,01,E,0306120000,4280,04,1992,31499,1
2008,01,E,0306120000,4710,04,326,4896,1
2008,01,E,0306120000,4759,04,2320,40600,1
2008,01,E,0306220000,1220,01,137140,1736041,1
2008,01,E,0306220000,2470,04,14948,154100,1
2008,01,E,0306220000,4010,04,2049,35732,1
2008,01,E,0306220000,4039,04,1465,25549,1
2008,01,E,0306220000,4120,04,16196,305678,1
2008,01,E,0306220000,4210,04,3310,62170,1
2008,01,E,0306220000,4231,04,1820,34084,1
2008,01,E,0306220000,4279,04,49849,763579,1
2008,01,E,0306220000,4280,04,9983,185721,1
2008,01,E,0306220000,4419,04,4667,103730,1
2008,01,E,0306220000,4621,04,1992,35102,1
2008,01,E,0306220000,4700,04,1240,21848,1
2008,01,E,0306220000,4759,04,26583,447464,1
2008,01,E,0306220000,5200,04,1599,28003,1
2008,01,E,0306220000,5800,04,13268,291158,1
2008,01,E,0306220000,5880,04,1835,35070,1
2008,01,E,0306220000,7450,04,163,4176,1
2008,01,E,0306230000,1220,01,50551,501618,1
2008,01,E,0306244000,1220,01,27503,136189,1
2008,01,E,0307100040,4279,04,408,10861,1
2008,01,E,0307100040,4700,04,1490,50761,1
