Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
2011,01,E,0302110010,1220,01,31049,202153,0
2011,01,E,0302110090,1220,01,37703,202901,0
2011,01,E,0302110090,4190,04,1829,13611,0
2011,01,E,0302120003,1220,01,1764651,9469626,0
2011,01,E,0302120003,1220,04,2988,24664,0
2011,01,E,0302120003,4091,04,15983,122451,0
2011,01,E,0302120003,4120,04,162802,1208624,0
2011,01,E,0302120003,4190,04,10617,95933,0
2011,01,E,0302120013,1220,04,8198,92841,0
2011,01,E,0302190000,4000,04,5267,42267,0
2011,01,E,0302210010,1220,01,70324,1163459,0
2011,01,E,0302210010,4000,04,2129,19012,0
2011,01,E,0302210010,4039,04,6428,110230,0
2011,01,E,0302230000,1220,01,4635,16303,0
2011,01,E,0302290010,1220,01,9906,18414,0
2011,01,E,0302290090,1220,01,28378,64636,0
2011,01,E,0302320000,2230,04,673,7471,0
2011,01,E,0302500010,1220,01,59080,196027,0
2011,01,E,0302620000,1220,01,776877,1994467,0
2011,01,E,0302630000,1220,01,16834,30934,0
2011,01,E,0302640000,4710,04,2738,22188,0
2011,01,E,0302695037,1220,01,671,5393,0
2011,01,E,0302695043,1220,01,597196,962833,0
2011,01,E,0302695055,1220,01,7477,17154,0
2011,01,E,0302695061,2230,04,874,5270,0
2011,01,E,0302695067,1220,01,2445,4307,0
2011,01,E,0302695067,4000,04,691,7466,0
2011,01,E,0302695085,4700,04,1410,34748,0
2011,01,E,0302695085,4840,04,900,7501,0
2011,01,E,0303310010,1220,01,9355,123744,0
2011,01,E,0303310030,1220,01,3200,25567,0
2011,01,E,0303330000,1220,01,4209,15670,0
2011,01,E,0303390095,1220,01,199202,451040,0
2011,01,E,0303510000,1220,01,107360,69501,0
2011,01,E,0303520090,1220,01,2282,8301,0
2011,01,E,0303620000,3370,04,19499,398134,0
2011,01,E,0303620000,7904,04,23009,456514,0
2011,01,E,0303710000,4710,04,16335,35594,0
2011,01,E,0303720000,4039,04,1011063,2814510,0
2011,01,E,0303740000,1220,01,379438,606932,0
2011,01,E,0303740000,5830,04,19870,32189,0
2011,01,E,0303790040,5700,04,18160,30570,0
2011,01,E,0303790058,1220,01,42371,55873,0
2011,01,E,0303804095,4000,04,8504,69560,0
2011,01,E,0304190001,1220,01,21371,87050,0
2011,01,E,0304190004,4000,04,11559,154238,0
2011,01,E,0304190010,1220,01,39052,280846,0
2011,01,E,0304190010,4000,04,77591,933331,0
2011,01,E,0304190016,1220,01,15490,17075,0
2011,01,E,0304190040,4000,04,594,8172,0
2011,01,E,0304190049,4000,04,159,2188,0
2011,01,E,0304190055,1220,01,29982,236653,0
2011,01,E,0304190055,4000,04,880,8148,0
2011,01,E,0304190058,1220,02,10342,99028,0
2011,01,E,0304190064,1220,01,330807,4120298,0
2011,01,E,0304190064,4000,04,3675,41382,0
2011,01,E,0304190064,4039,04,204334,2440985,0
2011,01,E,0304190064,4120,04,63416,775265,0
2011,01,E,0304190067,4120,04,4951,67679,0
2011,01,E,0304190070,4000,04,1716,23682,0
2011,01,E,0304190073,1220,01,10544,82221,0
2011,01,E,0304190073,2230,04,1981,19501,0
2011,01,E,0304190073,4190,04,534,7560,0
2011,01,E,0304210000,5590,04,15876,158393,0
2011,01,E,0304220000,3370,04,21307,510980,0
2011,01,E,0304292011,1610,01,18000,75240,0
2011,01,E,0304292011,4039,04,37721,179907,0
2011,01,E,0304292011,4550,04,19272,89922,0
2011,01,E,0304292011,5520,04,23106,102954,0
2011,01,E,0304292011,5700,04,72117,237310,0
2011,01,E,0304292012,4550,04,80828,481140,0
2011,01,E,0304292012,5700,04,117529,384243,0
2011,01,E,0304292023,1220,01,20357,74950,0
2011,01,E,0304292023,4210,02,4780,14340,0
2011,01,E,0304292023,4210,04,15422,113350,0
2011,01,E,0304292023,4279,01,17962,39600,0
2011,01,E,0304292023,5700,04,24909,107100,0
2011,01,E,0304292030,1220,01,957,2110,0
2011,01,E,0304292030,4550,04,19424,112023,0
2011,01,E,0304292030,4710,04,288,2040,0
2011,01,E,0304292030,5700,04,118626,391890,0
2011,01,E,0304292033,4710,04,480,2267,0
2011,01,E,0304292044,5700,04,1490151,3922602,0
2011,01,E,0304292055,3330,04,18000,41742,0
2011,01,E,0304292060,5700,04,6137,30767,0
2011,01,E,0304292066,5700,04,199351,1024108,0
2011,01,E,0304293020,1220,01,31252,126607,0
2011,01,E,0304293020,1610,01,1397,5367,0
2011,01,E,0304293020,5700,04,17908,98883,0
2011,01,E,0304293030,1220,01,83886,641368,0
2011,01,E,0304293030,4000,04,81062,570725,0
2011,01,E,0304293030,4039,04,1984,20638,0
2011,01,E,0304293030,5700,01,10668,72912,0
2011,01,E,0304293030,5700,04,921323,5437486,0
2011,01,E,0304293035,4000,04,47219,360554,0
2011,01,E,0304293035,4039,04,24882,178279,0
2011,01,E,0304293035,4621,04,207960,1601815,0
2011,01,E,0304293035,5700,04,754973,3667897,0
2011,01,E,0304293062,1220,01,21273,151749,0
2011,01,E,0304293062,4000,04,40605,296590,0
2011,01,E,0304293062,4039,04,19701,173058,0
