Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
1991,01,E,0208200000,5600,04,20520,118330,0
1991,01,E,0302110000,1220,01,34716,209715,0
1991,01,E,0302120002,1220,01,433672,3100734,0
1991,01,E,0302120002,4039,04,19285,120480,0
1991,01,E,0302120002,4120,04,4349,25082,0
1991,01,E,0302210010,1220,01,38925,361877,0
1991,01,E,0302230000,1220,01,58136,169979,0
1991,01,E,0302230000,4210,04,781,10377,0
1991,01,E,0302290010,1220,01,169325,303413,0
1991,01,E,0302290090,1220,01,26236,62634,0
1991,01,E,0302320000,5230,04,7095,31191,0
1991,01,E,0302400000,1220,01,74118,33197,0
1991,01,E,0302500010,1220,01,468876,792026,0
1991,01,E,0302620000,1220,01,702499,1672093,0
1991,01,E,0302630000,1220,01,138328,159109,0
1991,01,E,0302640000,4710,04,6612,35480,0
1991,01,E,0302660000,4710,04,25,1295,0
1991,01,E,0302692010,1220,01,78131,169270,0
1991,01,E,0302692021,1220,01,12615,13585,0
1991,01,E,0302692022,1220,01,25639,50479,0
1991,01,E,0302692023,1220,01,17826,19824,0
1991,01,E,0302694030,1220,01,13381,9551,0
1991,01,E,0302694070,1220,01,4124,16289,0
1991,01,E,0302694070,4710,04,1604,6800,0
1991,01,E,0302704000,1220,01,3071,33000,0
1991,01,E,0303330000,4210,04,1451,14387,0
1991,01,E,0303390010,4000,04,15512,39229,0
1991,01,E,0303390010,4210,04,2268,21287,0
1991,01,E,0303390010,4231,04,9773,98576,0
1991,01,E,0303390090,4210,04,6997,67079,0
1991,01,E,0303500000,1220,01,565965,240022,0
1991,01,E,0303600010,1220,01,2177,7192,0
1991,01,E,0303710000,4210,04,4500,6705,0
1991,01,E,0303710000,4710,04,2208,3358,0
1991,01,E,0303792005,1220,01,55520,139181,0
1991,01,E,0303792015,1220,01,19090,5456,0
1991,01,E,0303792026,1220,02,4697,11441,0
1991,01,E,0303792090,1220,01,21305,24860,0
1991,01,E,0303792090,4710,04,7392,9757,0
1991,01,E,0303794050,1220,01,78298,22059,0
1991,01,E,0303794090,1220,01,2325,11681,0
1991,01,E,0303794090,3550,04,85922,126495,0
1991,01,E,0304101020,1220,01,573381,1713777,0
1991,01,E,0304101044,1220,01,323393,1668985,0
1991,01,E,0304101048,1220,01,953,4719,0
1991,01,E,0304101050,1220,01,23822,152546,0
1991,01,E,0304101055,1220,01,63172,207405,0
1991,01,E,0304104065,1220,01,16041,114540,0
1991,01,E,0304104075,1220,01,2959,18017,0
1991,01,E,0304104075,1610,01,3230,18670,0
1991,01,E,0304104080,1220,01,1814,9756,0
1991,01,E,0304104090,1220,01,43669,54382,0
1991,01,E,0304104090,4039,04,1430,10386,0
1991,01,E,0304202011,1220,01,2144335,10394999,0
1991,01,E,0304202011,1610,01,250350,1336630,0
1991,01,E,0304202011,4000,04,201664,1022180,0
1991,01,E,0304202011,4091,04,3592,17556,0
1991,01,E,0304202011,4099,04,982182,5653090,0
1991,01,E,0304202011,4280,04,23709,143204,0
1991,01,E,0304202011,5700,04,82328,379618,0
1991,01,E,0304202011,5800,04,69036,324956,0
1991,01,E,0304202011,5880,04,23261,114268,0
1991,01,E,0304202012,1220,02,6804,37200,0
1991,01,E,0304202012,5700,04,16466,44437,0
1991,01,E,0304202012,5800,04,32572,117707,0
1991,01,E,0304202012,5880,04,6676,32795,0
1991,01,E,0304202021,4000,04,838,2243,0
1991,01,E,0304202021,4039,04,1602,4399,0
1991,01,E,0304202023,1220,01,7005,26258,0
1991,01,E,0304202023,5490,04,13742,28444,0
1991,01,E,0304202025,1220,01,689,2444,0
1991,01,E,0304202025,3570,04,26599,110560,0
1991,01,E,0304202025,4000,04,1148,4839,0
1991,01,E,0304202025,5800,04,18200,76080,0
1991,01,E,0304202027,1220,01,3117,11676,0
1991,01,E,0304202028,1220,01,10870,28488,0
1991,01,E,0304202028,1220,02,898,2476,0
1991,01,E,0304202030,4000,04,62224,353008,0
1991,01,E,0304202030,4039,01,17700,111512,0
1991,01,E,0304202030,4039,04,79932,445678,0
1991,01,E,0304202030,4091,04,184784,1071346,0
1991,01,E,0304202030,4099,04,52799,320799,0
1991,01,E,0304202030,4120,04,3652,21188,0
1991,01,E,0304202033,1220,01,1706,4501,0
1991,01,E,0304202033,4000,04,2036,6075,0
1991,01,E,0304202033,4039,04,1736,5503,0
1991,01,E,0304202044,5800,04,340568,736277,0
1991,01,E,0304202048,1220,01,808,1487,0
1991,01,E,0304202048,4000,04,29339,66530,0
1991,01,E,0304202048,5800,04,55208,116851,0
1991,01,E,0304202055,3370,04,66366,90593,0
1991,01,E,0304202055,3550,04,241386,574669,0
1991,01,E,0304202055,3570,04,1050132,2395258,0
1991,01,E,0304202055,4091,04,1796,5233,0
1991,01,E,0304202060,1220,01,7784,15539,0
1991,01,E,0304202060,1220,02,23746,50367,0
1991,01,E,0304202060,4000,04,2298,6614,0
1991,01,E,0304202066,3370,04,2694,4623,0
1991,01,E,0304202066,3550,04,19958,41690,0
1991,01,E,0304202066,4039,04,299,2266,0
1991,01,E,0304202066,5800,04,54867,166695,0
1991,01,E,0304202066,5880,04,18167,54844,0
1991,01,E,0304202066,6021,04,17000,108086,0
1991,01,E,0304203020,1220,01,1486771,3782635,0
1991,01,E,0304203020,1220,02,9820,20519,0
1991,01,E,0304203020,4000,04,29664,105235,0
1991,01,E,0304203030,1220,01,2417931,12137819,0
1991,01,E,0304203030,1220,02,13494,74624,0
1991,01,E,0304203030,1610,01,4173,19049,0
1991,01,E,0304203030,4000,04,735129,4242214,0
1991,01,E,0304203030,4039,04,49584,273658,0
1991,01,E,0304203030,4091,04,2531,15068,0
1991,01,E,0304203035,4000,04,24805,160485,0
1991,01,E,0304203035,5800,04,31706,146913,0
1991,01,E,0304203062,1220,01,10982,38364,0
1991,01,E,0304203062,1610,01,14152,59351,0
1991,01,E,0304203062,4000,04,156627,934920,0
1991,01,E,0304203062,4039,04,7122,35671,0
1991,01,E,0304203062,4091,04,267705,1550248,0
1991,01,E,0304203062,4120,04,13717,88440,0
1991,01,E,0304203065,5800,04,51165,119659,0
1991,01,E,0304203068,1220,01,135927,467896,0
1991,01,E,0304203068,1610,01,6659,21904,0
1991,01,E,0304203068,4000,04,182489,592608,0
1991,01,E,0304203068,4120,04,1098,5222,0
1991,01,E,0304203068,5800,04,49460,128682,0
1991,01,E,0304205000,1220,01,1089,2160,0
1991,01,E,0304206005,3570,04,1905,3406,0
1991,01,E,0304206007,4039,04,6942,81477,0
1991,01,E,0304206055,1220,01,30749,166737,0
1991,01,E,0304206055,4000,04,1973,11880,0
1991,01,E,0304206055,4039,04,612,2912,0
1991,01,E,0304206057,1220,01,20129,84966,0
1991,01,E,0304206057,1610,01,4241,14658,0
1991,01,E,0304206057,4210,04,57226,359581,0
1991,01,E,0304206057,5490,04,60056,190258,0
1991,01,E,0304206057,5800,04,55586,240279,0
1991,01,E,0304206058,1220,01,156141,911946,0
1991,01,E,0304206058,3550,04,1814,11524,0
1991,01,E,0304206058,3570,04,61495,292775,0
1991,01,E,0304206061,1220,01,154091,719616,0
1991,01,E,0304206064,3550,04,79899,167629,0
