Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
2010,01,E,0208902500,5700,04,18683,78560,1
2010,01,E,0302120003,1220,01,380760,2332297,1
2010,01,E,0302290000,4279,04,2019,11784,1
2010,01,E,0302390100,1220,01,723,8852,1
2010,01,E,0302400000,1220,01,2523,2919,1
2010,01,E,0302400000,7290,04,610000,500000,1
2010,01,E,0302500000,1220,01,26798,81596,1
2010,01,E,0302630000,1220,01,7598,14706,1
2010,01,E,0302640000,1220,01,14612,55551,1
2010,01,E,0302650010,4120,04,2100,8782,1
2010,01,E,0302650010,4210,04,15111,82109,1
2010,01,E,0302650010,4279,04,12234,72304,1
2010,01,E,0302650010,4759,04,8782,33918,1
2010,01,E,0302694075,4210,04,389,2870,1
2010,01,E,0302694075,4279,04,2193,19372,1
2010,01,E,0302694075,4710,04,1295,9324,1
2010,01,E,0302694075,4759,04,6026,70674,1
2010,01,E,0302694075,5800,04,14740,60000,1
2010,01,E,0302697100,1220,01,21775,99422,1
2010,01,E,0302697100,4279,04,9140,47921,1
2010,01,E,0302705000,1220,04,3331,41938,1
2010,01,E,0302705000,1220,05,348,2719,1
2010,01,E,0302705000,5880,04,1745,19293,1
2010,01,E,0303290000,4210,04,8161,46869,1
2010,01,E,0303290000,4279,04,1438,9510,1
2010,01,E,0303390060,4210,04,660,3940,1
2010,01,E,0303390060,4279,04,6989,37244,1
2010,01,E,0303510000,7290,04,264000,220000,1
2010,01,E,0303520000,1220,01,15437,36981,1
2010,01,E,0303720000,1220,01,1061,2914,1
2010,01,E,0303730000,1220,01,12356,23795,1
2010,01,E,0303740000,7530,04,720000,739400,1
2010,01,E,0303750010,4279,04,54940,137160,1
2010,01,E,0303760000,5800,04,46745,104000,1
2010,01,E,0303780000,1220,01,6228,13400,1
2010,01,E,0303780000,4700,04,22176,42392,1
2010,01,E,0303780000,4840,04,9047,36634,1
2010,01,E,0303790052,4210,04,9896,50380,1
2010,01,E,0303790052,5880,04,170,3570,1
