Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
1982,01,E,0001104610,1220,01,263084,34800,1
1982,01,E,0001104659,1220,01,36287,44000,1
1982,01,E,0001104670,1220,01,331833,408599,1
1982,01,E,0001104670,1220,02,20159,35916,1
1982,01,E,0001104670,2320,04,245,2430,1
1982,01,E,0001104670,4279,02,16883,18610,1
1982,01,E,0001104670,4280,04,1877,4266,1
1982,01,E,0001104670,5800,04,8649,19438,1
1982,01,E,0001104670,5880,04,288666,484294,1
1982,01,E,0001107590,1220,01,52617,101600,1
1982,01,E,0001107590,1220,02,7248,19212,1
1982,01,E,0001107590,1220,04,975,6838,1
1982,01,E,0001107590,2320,04,2043,10802,1
1982,01,E,0001107590,4120,04,8053,9227,1
1982,01,E,0001107590,4279,04,38266,98716,1
1982,01,E,0001107590,4280,04,197,1485,1
1982,01,E,0001107590,5880,04,422343,666025,1
1982,01,E,0001122500,1220,02,8165,22200,1
1982,01,E,0001132100,4010,04,12701,32200,1
1982,01,E,0001132100,4419,04,13990,39850,1
1982,01,E,0001132100,6021,04,92629,292397,1
1982,01,E,0001141120,1220,02,1905,8400,1
1982,01,E,0001141140,4050,04,345,1900,1
1982,01,E,0001142120,1220,01,20129,169915,1
1982,01,E,0001142120,1220,02,7377,53369,1
1982,01,E,0001142120,4231,04,463,4590,1
1982,01,E,0001142120,4280,04,1311,12275,1
1982,01,E,0001142120,4419,04,1338,12088,1
1982,01,E,0001142140,1220,01,2214,16107,1
1982,01,E,0001142140,1220,02,2604,18942,1
1982,01,E,0001142140,4010,04,744,6035,1
1982,01,E,0001142140,4210,04,1774,18940,1
1982,01,E,0001142140,4280,04,1770,18739,1
1982,01,E,0001142140,4419,04,700,7665,1
1982,01,E,0001142600,1220,02,907,10900,1
1982,01,E,0001142600,4050,04,79,1780,1
1982,01,E,0001142800,1220,01,13048,79547,1
1982,01,E,0001142800,2320,04,107,588,1
1982,01,E,0001143510,5880,04,17803,26963,1
1982,01,E,0001143520,1220,01,10886,43569,1
1982,01,E,0001143520,4280,04,120,1049,1
1982,01,E,0001146000,1220,01,4128,4970,1
1982,01,N,0001845700,1220,02,40000,5624,1
1982,01,N,0001920600,1220,02,9117,82138,1
1982,02,E,0001104610,4280,04,36605,13719,1
