Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
1985,01,E,0001104670,1220,02,26976,39933,1
1985,01,E,0001104670,5880,04,103975,167134,1
1985,01,E,0001107590,1220,02,4622,13960,1
1985,01,E,0001107590,2320,04,2293,13244,1
1985,01,E,0001115000,1220,01,11975,10560,1
1985,01,E,0001115000,1220,02,114,1166,1
1985,01,E,0001126000,2320,04,871,1017,1
1985,01,E,0001132100,1220,01,2427,8895,1
1985,01,E,0001141100,1220,01,23321,115680,1
1985,01,E,0001142110,1220,01,7552,57625,1
1985,01,E,0001142110,1220,02,4282,37220,1
1985,01,E,0001142110,4010,04,748,5280,1
1985,01,E,0001142110,4419,04,1097,10739,1
1985,01,E,0001142150,1220,01,1588,14000,1
1985,01,E,0001142800,1220,01,11266,107996,1
1985,01,E,0001142800,1220,02,10862,24000,1
1985,01,E,0001142800,5880,01,1538,23730,1
1985,01,E,0001143200,1220,01,4536,43000,1
1985,01,E,0001143510,1220,01,3401,11998,1
1985,01,E,0001143530,1220,01,13608,55500,1
1985,01,E,0001143540,5880,04,5253,35000,1
1985,01,E,0001143560,1220,01,8876,107577,1
1985,01,E,0001147000,1220,01,19826,56200,1
1985,01,N,0001845700,5880,04,71000,30913,1
1985,01,N,0001906500,1220,01,8049,7098,1
1985,01,N,0001920600,1220,02,6319,53156,1
1985,01,N,0001920600,4280,04,2495,21142,1
1985,02,E,0001104610,1220,01,226796,20000,1
1985,02,E,0001104659,1220,01,16520,37008,1
1985,02,E,0001104670,1220,02,17618,24943,1
1985,02,E,0001104670,4099,04,92439,203793,1
1985,02,E,0001104670,5880,04,20772,49838,1
1985,02,E,0001107590,1220,02,4325,13060,1
1985,02,E,0001107590,2320,04,3599,20166,1
1985,02,E,0001107590,5880,04,16441,13229,1
1985,02,E,0001115000,1220,01,39190,51840,1
1985,02,E,0001132100,2320,04,274,1136,1
1985,02,E,0001141100,1220,01,80976,221363,1
1985,02,E,0001142110,1220,01,13080,111039,1
1985,02,E,0001142110,1220,02,12519,110411,1
1985,02,E,0001142110,4010,04,338,3600,1
1985,02,E,0001142150,1220,02,780,3886,1
1985,02,E,0001142800,1220,01,52511,314416,1
1985,02,E,0001142800,5880,01,16479,79091,1
1985,02,E,0001143200,5880,01,16874,37200,1
1985,02,E,0001143510,4120,04,12398,17070,1
1985,02,E,0001143560,1220,01,19022,241128,1
1985,02,E,0001143570,5880,01,16838,59394,1
1985,02,N,0001906500,1220,01,4769,4205,1
1985,02,N,0001920600,1220,02,12610,104925,1
1985,02,N,0001920600,4120,04,240,2592,1
1985,03,E,0001104670,1220,01,40506,83730,1
1985,03,E,0001104670,1220,02,23807,39497,1
1985,03,E,0001104670,1220,04,409,1240,1
1985,03,E,0001104670,2320,04,325,1520,1
1985,03,E,0001104670,4279,04,15164,45000,1
1985,03,E,0001107590,1220,01,35380,56892,1
1985,03,E,0001107590,1220,02,1354,4090,1
1985,03,E,0001107590,2320,04,11138,40127,1
1985,03,E,0001107590,5880,04,776,10266,1
1985,03,E,0001132100,4120,04,145,1136,1
1985,03,E,0001142110,1220,01,13884,111879,1
1985,03,E,0001142110,1220,02,6654,58756,1
1985,03,E,0001142110,4010,04,508,4672,1
1985,03,E,0001142150,1220,01,11223,50090,1
1985,03,E,0001142150,1220,02,669,3921,1
1985,03,E,0001142150,2320,04,516,3752,1
1985,03,E,0001142800,1220,01,18457,98343,1
1985,03,E,0001142800,5880,01,8618,66495,1
1985,03,E,0001143530,1220,01,1315,1595,1
1985,03,E,0001143540,1220,01,7692,37854,1
1985,03,E,0001143550,1220,01,1179,10400,1
1985,03,E,0001143550,1220,02,1625,12537,1
1985,03,E,0001143560,1220,01,4061,44765,1
1985,03,N,0001906500,1220,01,9573,8441,1
1985,03,N,0001920600,1220,02,2903,20038,1
1985,03,N,0001920600,4210,02,9798,51225,1
1985,04,E,0001104610,1220,01,35380,6968,1
1985,04,E,0001104670,1220,02,20632,38567,1
1985,04,E,0001104670,1220,04,1134,2400,1
1985,04,E,0001107590,1220,01,17418,23040,1
1985,04,E,0001107590,1220,02,3841,22472,1
1985,04,E,0001107590,2320,04,6334,42190,1
1985,04,E,0001107590,4120,04,9779,11800,1
1985,04,E,0001107590,5820,04,67,1069,1
1985,04,E,0001126000,2320,04,871,1017,1
1985,04,E,0001132100,2320,04,145,1136,1
1985,04,E,0001134590,4120,04,19,2688,1
1985,04,E,0001142110,1220,01,15900,135415,1
1985,04,E,0001142110,1220,02,9979,87264,1
1985,04,E,0001142110,4231,04,2380,27204,1
1985,04,E,0001142150,1220,01,16820,122367,1
1985,04,E,0001142150,1220,02,19409,87532,1
1985,04,E,0001142150,2320,04,564,3650,1
1985,04,E,0001142600,2320,04,313,2262,1
1985,04,E,0001142800,1220,01,19084,193057,1
1985,04,E,0001143510,1220,01,3782,13340,1
1985,04,E,0001143510,4279,04,3127,11030,1
1985,04,E,0001143510,4759,04,40412,56594,1
1985,04,E,0001143570,1220,01,14389,50755,1
1985,04,N,0001774500,4280,04,342,2268,1
1985,04,N,0001906500,1220,01,6258,5518,1
1985,04,N,0001920600,1220,02,3152,27444,1
1985,05,E,0001104615,1220,01,21038,8476,1
1985,05,E,0001104615,1220,02,6630,12000,1
1985,05,E,0001104670,1220,02,20343,33240,1
1985,05,E,0001104670,2320,04,627,3517,1
1985,05,E,0001104670,4279,02,19583,41446,1
1985,05,E,0001107590,1220,01,36967,82350,1
1985,05,E,0001107590,1220,02,29864,102454,1
1985,05,E,0001107590,1220,04,2229,14218,1
1985,05,E,0001107590,2320,04,6776,36610,1
1985,05,E,0001132100,2320,04,131,1022,1
1985,05,E,0001134590,1220,02,82,1159,1
1985,05,E,0001142110,1220,01,15970,131225,1
1985,05,E,0001142130,1220,01,2305,43200,1
1985,05,E,0001142150,1220,01,16067,131484,1
1985,05,E,0001142150,2320,04,453,2250,1
1985,05,E,0001142150,4419,01,854,7978,1
1985,05,E,0001142800,1220,01,9902,103449,1
1985,05,E,0001143510,1220,02,5103,18000,1
1985,05,E,0001143550,1220,01,1814,16000,1
1985,05,N,0001906500,1220,01,9660,8518,1
1985,05,N,0001920600,1220,01,11431,1120,1
1985,05,N,0001920600,1220,02,5766,40522,1
1985,06,E,0001104605,1220,01,22680,7500,1
1985,06,E,0001104630,1220,01,13594,37162,1
1985,06,E,0001104670,1220,01,18144,6000,1
1985,06,E,0001104670,1220,02,25744,35615,1
1985,06,E,0001107590,1220,01,14753,39174,1
1985,06,E,0001107590,1220,02,24049,92296,1
1985,06,E,0001107590,2320,04,5630,36651,1
1985,06,E,0001107590,4120,04,39735,51014,1
1985,06,E,0001122500,4000,04,622,2473,1
1985,06,E,0001142110,1220,01,11936,101400,1
1985,06,E,0001142800,1220,01,2635,25683,1
1985,06,E,0001142800,1220,02,1158,8940,1
1985,06,E,0001143510,4700,04,16960,18871,1
1985,06,E,0001143510,5880,04,19227,37397,1
1985,06,E,0001143550,4010,04,368,3255,1
1985,06,E,0001143560,1220,01,9709,72828,1
1985,06,N,0001906500,1220,01,4624,4077,1
1985,06,N,0001920600,1220,01,11431,1120,1
1985,06,N,0001920600,1220,02,6891,56688,1
1985,06,N,0001920600,4210,02,8482,84497,1
1985,07,E,0001104630,1220,01,47093,88969,1
1985,07,E,0001104670,1220,01,32007,13077,1
1985,07,E,0001104670,1220,02,25344,37495,1
1985,07,E,0001104670,4120,01,11788,24948,1
1985,07,E,0001104670,5880,04,21884,179785,1
1985,07,E,0001107590,1220,02,16316,49280,1
1985,07,E,0001107590,2320,04,8754,50929,1
1985,07,E,0001107590,4120,02,8145,24600,1
1985,07,E,0001107590,4280,02,13548,40920,1
1985,07,E,0001122500,4000,04,254,1233,1
