Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
1988,01,E,0001066000,5380,04,42184,205736,0
1988,01,E,0001101007,1220,01,66151,137388,0
1988,01,E,0001101009,1220,01,74434,152628,0
1988,01,E,0001101009,1220,02,9457,19056,0
1988,01,E,0001101030,5800,04,34473,131990,0
1988,01,E,0001101050,3310,04,1451,4080,0
1988,01,E,0001101060,1220,01,1150537,174345,0
1988,01,E,0001101060,4039,01,683263,403849,0
1988,01,E,0001101060,4280,01,552814,288248,0
1988,01,E,0001101070,1220,01,405222,131990,0
1988,01,E,0001101505,1220,02,1111,4163,0
1988,01,E,0001101550,1220,01,5863,33044,0
1988,01,E,0001101585,1220,01,824481,1231426,0
1988,01,E,0001101593,1220,01,1271912,2140445,0
1988,01,E,0001101593,3570,04,200983,128053,0
1988,01,E,0001101599,1220,01,3354,13377,0
1988,01,E,0001101599,1220,02,1030,11577,0
1988,01,E,0001101599,4710,04,316,2424,0
1988,01,E,0001102025,1220,01,43386,381221,0
1988,01,E,0001102025,4000,04,515,2951,0
1988,01,E,0001102030,1220,01,449,2895,0
1988,01,E,0001102045,1220,01,163463,1717480,0
1988,01,E,0001102045,1220,04,8284,75087,0
1988,01,E,0001102045,3370,04,1007,8880,0
1988,01,E,0001102045,4000,04,2911,17203,0
1988,01,E,0001102045,4039,04,64856,561152,0
1988,01,E,0001102045,4120,04,1069,12371,0
1988,01,E,0001102045,4210,04,1168,5946,0
1988,01,E,0001102050,4039,04,24071,188397,0
1988,01,E,0001102500,1220,01,4536,14713,0
1988,01,E,0001102500,4710,04,5779,20474,0
1988,01,E,0001103552,1220,01,146027,106017,0
1988,01,E,0001103560,1220,01,198913,361606,0
1988,01,E,0001103560,4210,04,472,6423,0
1988,01,E,0001103565,1220,02,2472,6749,0
1988,01,E,0001103570,1220,01,4499,24283,0
1988,01,E,0001103570,2230,02,1023,3275,0
1988,01,E,0001103570,4000,04,792,3549,0
1988,01,E,0001103570,4710,04,2047,9890,0
1988,01,E,0001103575,3570,04,160886,81172,0
1988,01,E,0001103575,4231,04,17463,182596,0
1988,01,E,0001104000,3550,04,15241,18524,0
1988,01,E,0001104000,3570,04,68306,111827,0
1988,01,E,0001104500,3570,04,39712,34668,0
1988,01,E,0001104710,1010,04,17872,74470,0
1988,01,E,0001104710,1220,01,3491664,14499054,0
1988,01,E,0001104710,1220,02,9280,38981,0
1988,01,E,0001104710,1610,01,71250,298676,0
1988,01,E,0001104710,4000,04,230430,1067600,0
1988,01,E,0001104710,4039,04,1051708,4269813,0
1988,01,E,0001104710,4099,04,2110620,9107387,0
1988,01,E,0001104710,5800,04,257220,898778,0
1988,01,E,0001104710,5830,04,94272,396021,0
1988,01,E,0001104724,1220,01,3353,12142,0
1988,01,E,0001104724,4000,04,18202,51778,0
1988,01,E,0001104724,5800,04,3263,9866,0
1988,01,E,0001104726,1220,01,59216,214937,0
1988,01,E,0001104726,1220,02,2994,9620,0
1988,01,E,0001104726,5800,04,240389,776068,0
1988,01,E,0001104726,5880,04,29937,93188,0
1988,01,E,0001104730,1220,01,659,2086,0
1988,01,E,0001104730,4000,04,59087,229134,0
1988,01,E,0001104730,4039,04,274891,870965,0
1988,01,E,0001104730,4099,04,333074,1256727,0
1988,01,E,0001104730,4120,04,20357,79818,0
1988,01,E,0001104730,5800,04,54393,106042,0
1988,01,E,0001104730,5830,04,130825,522086,0
1988,01,E,0001104740,1220,01,104636,235854,0
1988,01,E,0001104740,4000,04,23995,49897,0
1988,01,E,0001104740,5700,04,46702,92161,0
1988,01,E,0001104740,5800,04,914521,1917894,0
1988,01,E,0001104740,5830,04,50145,110581,0
1988,01,E,0001104755,3550,04,145909,276058,0
1988,01,E,0001104755,3570,04,293908,556293,0
1988,01,E,0001104755,4099,04,1796,3699,0
1988,01,E,0001104755,5830,04,5688,11947,0
1988,01,E,0001104760,1220,01,46762,137403,0
1988,01,E,0001104760,4000,04,8442,22236,0
1988,01,E,0001104760,4039,04,26069,97452,0
1988,01,E,0001104760,4099,04,2694,8606,0
1988,01,E,0001104760,5830,04,25536,83144,0
1988,01,E,0001104765,1220,01,3353,9900,0
1988,01,E,0001104765,4039,04,24485,157866,0
1988,01,E,0001104765,5800,04,8472,17500,0
1988,01,E,0001105220,1220,01,1081723,3813525,0
1988,01,E,0001105220,4000,04,614451,2049683,0
1988,01,E,0001105220,4039,04,953,2754,0
1988,01,E,0001105220,5830,04,31298,94980,0
1988,01,E,0001105245,1220,01,629140,2601360,0
1988,01,E,0001105245,1220,02,15168,54655,0
1988,01,E,0001105245,4000,04,1456,7216,0
1988,01,E,0001105250,1220,01,2215116,9694713,0
1988,01,E,0001105250,1220,02,17407,56091,0
1988,01,E,0001105250,1610,01,4001,19669,0
1988,01,E,0001105250,4000,04,835558,3868044,0
1988,01,E,0001105250,4039,04,485038,2331799,0
1988,01,E,0001105250,4099,04,128135,593452,0
1988,01,E,0001105250,4120,04,1924,8279,0
1988,01,E,0001105250,5800,04,4491,10645,0
1988,01,E,0001105250,5880,04,2268,9372,0
1988,01,E,0001105265,1220,01,201134,669111,0
1988,01,E,0001105265,1220,02,3529,5512,0
1988,01,E,0001105265,4000,04,9444,54845,0
1988,01,E,0001105270,1220,01,387718,1152957,0
1988,01,E,0001105270,1610,01,28694,76773,0
1988,01,E,0001105270,4000,04,359206,1050779,0
1988,01,E,0001105270,4039,04,78123,376981,0
1988,01,E,0001105270,4099,04,438614,2074073,0
1988,01,E,0001105270,4120,04,83778,356580,0
1988,01,E,0001105270,5800,04,14515,34874,0
1988,01,E,0001105720,1220,01,14864,49674,0
1988,01,E,0001105720,4000,04,9888,51399,0
1988,01,E,0001105720,4039,04,10120,36536,0
