Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
2015,01,E,0302140003,1220,01,247118,1368490,1
2015,01,E,0302410000,1220,01,809920,910270,1
2015,01,E,0302440000,1220,01,113400,94037,1
2015,01,E,0302520000,1220,01,8039,17013,1
2015,01,E,0302530000,1220,01,1633,2729,1
2015,01,E,0302540000,4700,04,12144,55312,1
2015,01,E,0302740000,5800,04,22000,55000,1
2015,01,E,0302810010,4120,04,6654,35776,1
2015,01,E,0302810010,4210,04,43230,218306,1
2015,01,E,0302820000,4120,04,9552,50670,1
2015,01,E,0302820000,4210,04,14244,66083,1
2015,01,E,0302820000,4279,04,46625,227593,1
2015,01,E,0302820000,4759,04,450,2970,1
2015,01,E,0302894075,4210,04,3247,26349,1
2015,01,E,0302894075,4279,04,5532,48615,1
2015,01,E,0302894075,4759,04,870,9891,1
2015,01,E,0302894075,5800,04,20000,91600,1
2015,01,E,0302894075,5880,04,260,2756,1
2015,01,E,0302897100,1220,01,7061,37246,1
2015,01,E,0302897100,4279,04,9002,47016,1
2015,01,E,0302905000,5880,04,5127,67036,1
2015,01,E,0303110000,5880,04,86880,573414,1
2015,01,E,0303120022,5820,04,22787,43386,1
2015,01,E,0303260000,5800,04,22000,66000,1
2015,01,E,0303510000,1220,01,531854,599032,1
2015,01,E,0303540000,1220,01,26557,36481,1
2015,01,E,0303630000,1220,01,13638,38928,1
2015,01,E,0303810010,4231,04,22085,73038,1
2015,01,E,0303810010,5700,04,18150,140662,1
2015,01,E,0303810010,5820,04,83234,201844,1
2015,01,E,0303890052,5800,04,54106,226161,1
2015,01,E,0303896195,1220,01,23074,50870,1
2015,01,E,0303896195,4231,04,17990,81702,1
2015,01,E,0303896195,5700,04,15631,34460,1
2015,01,E,0303896195,5800,04,20475,51188,1
2015,01,E,0304410000,1220,01,484675,3438309,1
2015,01,E,0304440000,1220,01,375,3015,1
2015,01,E,0304750000,4710,01,21433,42053,1
2015,01,E,0304890000,4231,04,4010,42500,1
2015,01,E,0304950000,1220,01,3852,17961,1
2015,01,E,0304999100,1220,01,14262,41372,1
2015,01,E,0305410000,1220,01,152,3425,1
2015,01,E,0305620000,1220,01,84318,248599,1
2015,01,E,0306120000,1220,01,1350,23077,1
2015,01,E,0306120000,4120,01,6875,252693,1
2015,01,E,0306120000,4700,04,17055,238696,1
2015,01,E,0306120000,5800,04,908,20000,1
2015,01,E,0306120000,5820,04,19736,299923,1
2015,01,E,0306144090,1220,01,3407,52695,1
2015,01,E,0306144090,4279,04,16084,129429,1
2015,01,E,0306220000,1220,01,201568,2528686,1
2015,01,E,0306220000,2010,04,1333,27165,1
2015,01,E,0306220000,3550,04,125,3450,1
2015,01,E,0306220000,4010,04,10116,144819,1
