Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
1982,01,E,0001066000,5330,04,102076,405568,0
1982,01,E,0001066000,5380,04,26762,113438,0
1982,01,E,0001101007,1220,01,102403,113333,0
1982,01,E,0001101009,1220,01,62875,41265,0
1982,01,E,0001101009,1220,04,7143,10517,0
1982,01,E,0001101060,1220,01,62188,16705,0
1982,01,E,0001101070,1220,01,55171,37773,0
1982,01,E,0001101550,1220,01,134,930,0
1982,01,E,0001101550,4039,04,3389,18556,0
1982,01,E,0001101575,1220,01,835,736,0
1982,01,E,0001101585,1220,01,397020,396073,0
1982,01,E,0001101589,1220,01,5436,3395,0
1982,01,E,0001101593,1220,01,216706,247136,0
1982,01,E,0001101597,1220,01,37195,40578,0
1982,01,E,0001101599,1220,01,3445,7122,0
1982,01,E,0001101599,1220,04,1794,3015,0
1982,01,E,0001102025,1220,01,11892,79885,0
1982,01,E,0001102030,4099,04,2696,7036,0
1982,01,E,0001102045,1220,01,569,5024,0
1982,01,E,0001102045,4039,04,2103,15370,0
1982,01,E,0001102050,1220,01,2189,10940,0
1982,01,E,0001102500,4710,04,1085,3663,0
1982,01,E,0001102800,1220,01,43449,25148,0
1982,01,E,0001102800,4710,04,906,1235,0
1982,01,E,0001103552,1220,01,7824,4704,0
1982,01,E,0001103560,1220,01,160233,37525,0
1982,01,E,0001103565,1220,01,12399,10437,0
1982,01,E,0001103565,4000,04,52430,90148,0
1982,01,E,0001103570,1220,01,1183,1217,0
1982,01,E,0001103570,4710,04,1540,5233,0
1982,01,E,0001103575,4710,04,9277,9728,0
1982,01,E,0001103575,7910,04,32659,31565,0
1982,01,E,0001104000,3570,04,48988,31680,0
1982,01,E,0001104000,4000,04,163,301,0
1982,01,E,0001104500,3330,04,14969,6270,0
1982,01,E,0001104500,3570,04,51947,33202,0
1982,01,E,0001104710,1220,01,499635,966800,0
1982,01,E,0001104710,1220,04,68996,151211,0
1982,01,E,0001104710,1610,01,15208,32857,0
1982,01,E,0001104710,1610,04,52540,113513,0
1982,01,E,0001104710,4000,04,823404,1731871,0
1982,01,E,0001104710,4039,04,369124,824723,0
1982,01,E,0001104710,4099,04,37680,81043,0
1982,01,E,0001104710,5800,04,61009,112673,0
1982,01,E,0001104724,1220,01,2036,1891,0
1982,01,E,0001104724,4000,04,32668,50945,0
1982,01,E,0001104724,4039,04,2066,3581,0
1982,01,E,0001104726,1220,01,86996,146310,0
1982,01,E,0001104726,1220,02,2275,2508,0
1982,01,E,0001104726,1610,01,12334,23210,0
1982,01,E,0001104726,5880,04,17962,27874,0
1982,01,E,0001104730,1220,01,45044,97936,0
1982,01,E,0001104730,4000,04,203837,395924,0
1982,01,E,0001104730,4039,04,785612,1841104,0
1982,01,E,0001104730,4099,04,55191,108716,0
1982,01,E,0001104740,1220,01,61869,119084,0
1982,01,E,0001104740,1220,04,180,321,0
1982,01,E,0001104740,4000,04,250,408,0
1982,01,E,0001104740,4039,04,105079,172587,0
1982,01,E,0001104740,4099,04,175441,284004,0
