Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
1995,01,E,0302120003,1220,01,29092,211574,1
1995,01,E,0302120004,1220,01,1497,8873,1
1995,01,E,0302220000,4279,04,5515,57100,1
1995,01,E,0302290000,4280,04,13694,28979,1
1995,01,E,0302290000,5880,04,1715,17211,1
1995,01,E,0302400000,1220,01,21841,31854,1
1995,01,E,0302650010,1220,01,38263,235366,1
1995,01,E,0302650010,4120,04,51450,181138,1
1995,01,E,0302650010,4210,04,396,3227,1
1995,01,E,0302650010,4231,04,14481,56101,1
1995,01,E,0302650010,4279,02,1197,4036,1
1995,01,E,0302650010,4279,04,141936,498007,1
1995,01,E,0302694075,4210,04,4507,37681,1
1995,01,E,0302694075,4279,02,3082,18210,1
1995,01,E,0302694075,4279,04,26178,158035,1
1995,01,E,0302694075,4280,04,3692,37446,1
1995,01,E,0302694075,5880,04,673,5384,1
1995,01,E,0302697000,1220,01,1255,3015,1
1995,01,E,0302697000,1220,02,794,3200,1
1995,01,E,0302697000,4231,04,529,3147,1
1995,01,E,0302705000,5880,04,2956,42974,1
1995,01,E,0303330000,1220,01,4589,13571,1
1995,01,E,0303330000,1220,02,1200,7061,1
1995,01,E,0303390000,4279,02,16740,38084,1
1995,01,E,0303390000,4279,04,2158,12770,1
1995,01,E,0303600000,1220,01,201608,385016,1
1995,01,E,0303740000,1220,01,40173,36805,1
1995,01,E,0303750010,4279,02,19276,34075,1
1995,01,E,0303750010,4280,02,21092,128835,1
1995,01,E,0303750010,4759,04,18606,33636,1
1995,01,E,0303796000,4280,04,1150,11410,1
1995,01,E,0304105000,1220,01,2377,17204,1
1995,01,E,0304105000,1220,02,5904,22340,1
1995,01,E,0304105000,4120,04,2122,9000,1
1995,01,E,0304105000,4231,04,1095,9940,1
1995,01,E,0304105000,4279,02,2744,7258,1
1995,01,E,0304105000,4279,04,21342,66006,1
1995,01,E,0304105000,4419,04,300,3000,1
1995,01,E,0304203025,1220,01,6702,22939,1
1995,01,E,0304203025,4120,04,5883,22696,1
1995,01,E,0304207000,1220,02,2612,6046,1
1995,01,E,0304208500,1220,01,2318,16484,1
1995,01,E,0304208500,4279,02,58159,217032,1
1995,01,E,0304908700,1220,01,13389,33658,1
1995,01,E,0305100000,1220,02,8371,9283,1
1995,01,E,0305490000,1220,01,10153,37533,1
1995,01,E,0305690000,1220,01,2268,9487,1
1995,01,E,0306130018,1220,01,3636,12368,1
1995,01,E,0306144090,2320,04,278,3676,1
1995,01,E,0306220000,1220,01,14228,145800,1
1995,01,E,0306220000,1220,02,13845,138980,1
1995,01,E,0306220000,4010,04,283,3778,1
1995,01,E,0306220000,4120,04,6658,97412,1
1995,01,E,0306220000,4210,04,1100,15765,1
1995,01,E,0306220000,4231,04,10641,139337,1
1995,01,E,0306220000,4279,04,6403,71490,1
1995,01,E,0306220000,4280,04,9497,104909,1
1995,01,E,0306220000,4419,04,1476,22113,1
