Year,MO,Edible,CommodityCode,Country,District,Kilos,Dollars,Trade
1993,01,E,0208200000,5600,04,88640,584193,0
1993,01,E,0302110010,1220,01,12766,67566,0
1993,01,E,0302110090,1220,01,4979,26127,0
1993,01,E,0302120003,1220,01,582788,3784681,0
1993,01,E,0302120004,1220,01,33762,251618,0
1993,01,E,0302210010,1220,01,52972,400038,0
1993,01,E,0302230000,1220,01,51405,145898,0
1993,01,E,0302230000,4210,04,113,1675,0
1993,01,E,0302290010,1220,01,101097,227088,0
1993,01,E,0302290090,1220,01,43010,95713,0
1993,01,E,0302310000,2720,04,624,2752,0
1993,01,E,0302320000,2720,04,1125,4958,0
1993,01,E,0302320000,5230,04,34699,179222,0
1993,01,E,0302400000,1220,01,54300,6368,0
1993,01,E,0302500010,1220,01,536306,1129913,0
1993,01,E,0302620000,1220,01,479009,1234419,0
1993,01,E,0302630000,1220,01,45393,68863,0
1993,01,E,0302640000,4710,04,2800,15810,0
1993,01,E,0302692010,1220,01,54847,152136,0
1993,01,E,0302692022,1220,01,21636,33337,0
1993,01,E,0302692023,1220,01,5374,6193,0
1993,01,E,0302692040,2720,04,2724,12010,0
1993,01,E,0302694060,2230,04,499,2810,0
1993,01,E,0302694095,1220,01,1382,3860,0
1993,01,E,0302694095,4710,04,745,5602,0
1993,01,E,0302704090,1220,01,2482,4284,0
1993,01,E,0303310010,1220,01,240,1320,0
1993,01,E,0303330000,4000,04,32278,58299,0
1993,01,E,0303330000,4210,04,10919,115708,0
1993,01,E,0303390010,4000,04,2449,6425,0
1993,01,E,0303390090,4210,04,22816,255563,0
1993,01,E,0303500000,1220,01,120493,56465,0
1993,01,E,0303710000,4010,01,18720,9613,0
1993,01,E,0303710000,4710,04,19800,29093,0
1993,01,E,0303740000,1220,01,75840,46807,0
1993,01,E,0303780000,3550,04,32444,48175,0
1993,01,E,0303780000,4210,04,2502,16570,0
1993,01,E,0303792005,1220,01,89785,226819,0
1993,01,E,0303792015,1220,01,4627,11939,0
1993,01,E,0303792015,1220,02,4363,9888,0
1993,01,E,0303792026,4710,04,600,2257,0
1993,01,E,0303792030,1220,02,9105,58970,0
1993,01,E,0303794050,1220,01,65963,23889,0
1993,01,E,0303794075,5600,04,2460,5412,0
1993,01,E,0303794090,3550,04,100120,148735,0
1993,01,E,0304101020,1220,01,369359,1067244,0
1993,01,E,0304101044,1220,01,92627,523173,0
1993,01,E,0304101048,1220,01,1356,8340,0
1993,01,E,0304101050,1220,01,43455,327435,0
1993,01,E,0304101055,1220,01,57611,193924,0
1993,01,E,0304103000,1220,01,875,3933,0
1993,01,E,0304104055,1220,02,1225,2430,0
1993,01,E,0304104065,1220,01,6389,43890,0
1993,01,E,0304104075,1220,01,3359,20686,0
1993,01,E,0304104080,1220,01,92046,514685,0
1993,01,E,0304104085,1220,01,1466,12517,0
1993,01,E,0304104090,1220,01,20276,227172,0
1993,01,E,0304104090,2230,04,1527,7158,0
1993,01,E,0304104090,4039,04,440,2968,0
1993,01,E,0304202011,1010,04,88540,415465,0
1993,01,E,0304202011,1220,01,513900,2221252,0
1993,01,E,0304202011,1220,02,19051,50984,0
1993,01,E,0304202011,4000,04,113044,480564,0
1993,01,E,0304202011,4099,04,263656,1286022,0
1993,01,E,0304202012,4000,04,260456,1194440,0
1993,01,E,0304202012,4039,04,219024,995410,0
1993,01,E,0304202012,4091,04,116756,535335,0
1993,01,E,0304202012,4099,04,76339,701208,0
1993,01,E,0304202012,5490,04,116753,403539,0
1993,01,E,0304202012,5700,04,66645,259561,0
1993,01,E,0304202021,1220,01,12574,55756,0
1993,01,E,0304202023,1220,01,11157,44738,0
1993,01,E,0304202023,5490,04,58522,155554,0
1993,01,E,0304202023,5700,04,13592,33670,0
1993,01,E,0304202023,5800,04,54156,207038,0
1993,01,E,0304202025,1220,01,10328,42531,0
1993,01,E,0304202030,1220,01,14326,81257,0
1993,01,E,0304202030,4000,04,95668,467019,0
1993,01,E,0304202030,4039,04,99552,474112,0
1993,01,E,0304202030,4091,04,23351,98956,0
1993,01,E,0304202030,4621,04,1197,5343,0
1993,01,E,0304202033,4000,04,599,1769,0
1993,01,E,0304202044,4550,01,496310,882666,0
1993,01,E,0304202044,5490,04,36326,77485,0
1993,01,E,0304202044,5700,04,410436,673319,0
1993,01,E,0304202044,5800,04,95709,278686,0
1993,01,E,0304202048,1220,01,19912,26840,0
1993,01,E,0304202048,3570,04,44893,66780,0
1993,01,E,0304202048,4621,04,352777,766396,0
1993,01,E,0304202055,3330,04,21166,24704,0
1993,01,E,0304202055,3550,04,193131,314147,0
1993,01,E,0304202055,3570,04,83076,139535,0
1993,01,E,0304202055,4700,04,11535,35763,0
1993,01,E,0304202060,1220,01,34301,97950,0
1993,01,E,0304202060,4000,04,1198,2229,0
1993,01,E,0304202061,1220,02,20955,52959,0
1993,01,E,0304202066,1220,01,6167,11618,0
1993,01,E,0304202066,4000,04,1227,2131,0
1993,01,E,0304202066,5490,04,19758,32670,0
1993,01,E,0304202066,5800,04,18144,88420,0
1993,01,E,0304203020,1220,01,740041,1981300,0
1993,01,E,0304203020,4000,04,19958,71604,0
1993,01,E,0304203030,1010,04,20407,92098,0
1993,01,E,0304203030,1220,01,1073989,5904630,0
1993,01,E,0304203030,4000,04,1002284,5791632,0
1993,01,E,0304203030,4039,04,66393,373934,0
1993,01,E,0304203030,4621,04,2245,12163,0
1993,01,E,0304203030,4710,04,15000,52249,0
1993,01,E,0304203035,4039,04,47330,260783,0
1993,01,E,0304203035,5490,04,17893,78891,0
1993,01,E,0304203035,5700,04,404,2161,0
1993,01,E,0304203035,5800,04,39116,146183,0
1993,01,E,0304203035,6141,04,2503,12655,0
1993,01,E,0304203062,1220,01,41024,239449,0
1993,01,E,0304203062,4000,04,237199,1487495,0
1993,01,E,0304203062,4039,04,170727,930355,0
1993,01,E,0304203062,4621,04,2395,13738,0
1993,01,E,0304203065,5490,04,48467,90651,0
1993,01,E,0304203065,5700,04,81347,174527,0
1993,01,E,0304203065,5800,04,5738,11019,0
1993,01,E,0304203068,1220,01,132273,427663,0
1993,01,E,0304203068,4000,04,309680,771361,0
1993,01,E,0304203068,4120,04,18202,92804,0
1993,01,E,0304203068,5700,04,186133,315350,0
1993,01,E,0304206007,1220,01,227,1713,0
1993,01,E,0304206007,4039,04,14238,136972,0
1993,01,E,0304206055,1220,01,40148,186133,0
1993,01,E,0304206057,1220,01,45100,278796,0
1993,01,E,0304206057,4210,04,16522,106057,0
1993,01,E,0304206057,5490,04,26889,112027,0
1993,01,E,0304206057,5800,04,131970,644771,0
1993,01,E,0304206058,1220,01,64120,321345,0
